order_id,customer_id,order_date,total_amount_idr,shipping_city,shipping_province,shipping_cost_idr,payment_method,order_status,promo_code,discount_amount_idr,courier
ORD000231,CUST0516,2023-09-20,329000,Denpasar,Bali,31814,Kartu Kredit,delivered,,,JNE
ORD000232,CUST0735,2023-02-05,557000,Bandung,Jawa Barat,13190,QRIS,delivered,,,Anteraja
ORD000233,CUST0657,2024-01-03,516000,Padang,Sumatera Barat,30091,QRIS,shipped,,,SiCepat
ORD000234,CUST0233,2025-02-02,1996000,Makassar,Sulawesi Selatan,33270,Transfer Bank,delivered,,,SiCepat
ORD000235,CUST0670,2022-09-19,1098000,Bogor,Jawa Barat,14602,OVO,shipped,,,JNE
ORD000236,CUST0423,2023-10-09,424673,Padang,Sumatera Barat,31736,Kartu Kredit,delivered,RAMADAN23,12327,SiCepat
ORD000237,CUST0265,2023-03-12,59000,Semarang,Jawa Tengah,17439,OVO,delivered,,,JNE
ORD000238,CUST0746,2023-05-17,537000,Pekanbaru,Riau,25964,GoPay,cancelled,,,J&T
ORD000239,CUST0764,2023-04-19,509400,Pontianak,Kalimantan Barat,39759,QRIS,cancelled,MEMBER10,36600,Anteraja
ORD000240,CUST0142,2024-06-11,38550,Pontianak,Kalimantan Barat,41374,GoPay,delivered,WEEKEND25,20450,JNE
ORD000241,CUST0211,2024-12-27,349673,Denpasar,Bali,20557,GoPay,delivered,HARBOLNAS22,49327,SiCepat
ORD000242,CUST0105,2024-02-03,337000,Padang,Sumatera Barat,36761,GoPay,delivered,,,SiCepat
ORD000243,CUST0399,2022-12-06,68958,Banjarmasin,Kalimantan Selatan,28389,GoPay,shipped,SALE2024,10042,Anteraja
ORD000244,CUST0085,2024-03-15,157001,Manado,Sulawesi Utara,37854,Kartu Kredit,delivered,NEWUSER,21999,JNE
ORD000245,CUST0356,2025-02-15,99000,Depok,Jawa Barat,11783,Transfer Bank,delivered,,,Pos Indonesia
ORD000246,CUST0475,2024-01-30,279000,Palembang,Sumatera Selatan,34175,OVO,delivered,,,JNE
ORD000247,CUST0295,2025-01-10,498000,Manado,Sulawesi Utara,32199,Transfer Bank,cancelled,,,JNE
ORD000248,CUST0439,2022-10-23,551254,Malang,Jawa Timur,14527,Transfer Bank,delivered,SALE2024,45746,SiCepat
ORD000249,CUST0368,2023-04-30,747000,Yogyakarta,DI Yogyakarta,17645,GoPay,delivered,,,J&T
ORD000250,CUST0592,2022-01-13,298000,Bandung,Jawa Barat,14485,Transfer Bank,delivered,,,SiCepat
ORD000251,CUST0491,2024-12-22,528000,Yogyakarta,DI Yogyakarta,14784,OVO,delivered,,,JNE
ORD000252,CUST0777,2024-03-11,126965,Medan,Sumatera Utara,28571,Transfer Bank,delivered,WEEKEND25,22035,JNE
ORD000253,CUST0293,2022-09-09,849559,Tangerang,Banten,9500,OVO,shipped,HARBOLNAS22,47441,J&T
ORD000254,CUST0041,2024-07-27,598000,Manado,Sulawesi Utara,37835,Transfer Bank,shipped,,,Pos Indonesia
ORD000255,CUST0120,2022-07-15,199000,Pontianak,Kalimantan Barat,30229,OVO,delivered,,,Anteraja
ORD000256,CUST0577,2024-09-15,208000,Tangerang,Banten,13633,Kartu Kredit,delivered,,,J&T
ORD000257,CUST0247,2023-03-26,597000,Yogyakarta,DI Yogyakarta,18687,Transfer Bank,delivered,,,J&T
ORD000258,CUST0712,2024-01-30,463575,Padang,Sumatera Barat,25488,Kartu Kredit,processing,SALE2024,14425,JNE
ORD000259,CUST0362,2025-01-17,267222,Jakarta,DKI Jakarta,10002,OVO,shipped,FLASHSALE,31778,J&T
ORD000260,CUST0564,2024-12-19,948000,Manado,Sulawesi Utara,44281,GoPay,returned,,,JNE
ORD000261,CUST0792,2023-04-16,329000,Palembang,Sumatera Selatan,33458,OVO,delivered,,,J&T
ORD000262,CUST0177,2024-05-11,99697,Malang,Jawa Timur,21096,Transfer Bank,delivered,NEWUSER,29303,J&T
ORD000263,CUST0550,2022-04-05,1715000,Depok,Jawa Barat,10273,Transfer Bank,delivered,,,JNE
ORD000264,CUST0592,2024-04-23,538443,Bandung,Jawa Barat,11036,OVO,shipped,SALE2024,18557,JNE
ORD000265,CUST0735,2023-06-28,267000,Medan,Sumatera Utara,28992,GoPay,delivered,,,Anteraja
ORD000266,CUST0406,2023-11-27,119000,Jakarta,DKI Jakarta,10929,Kartu Kredit,delivered,,,SiCepat
ORD000267,CUST0626,2024-03-25,408856,Jakarta,DKI Jakarta,8093,OVO,returned,SALE2024,48144,JNE
ORD000268,CUST0768,2025-01-04,45695,Jakarta,DKI Jakarta,9079,Transfer Bank,returned,RAMADAN23,23305,J&T
ORD000269,CUST0122,2023-01-17,1372273,Bandung,Jawa Barat,13324,OVO,delivered,WEEKEND25,33727,SiCepat
ORD000270,CUST0371,2022-10-10,279000,Bandung,Jawa Barat,12086,GoPay,delivered,,,Pos Indonesia
ORD000271,CUST0194,2024-10-14,399000,Tangerang,Banten,11476,OVO,delivered,,,J&T
ORD000272,CUST0121,2022-03-09,747000,Manado,Sulawesi Utara,38732,OVO,cancelled,,,SiCepat
ORD000273,CUST0041,2024-08-31,158000,Pontianak,Kalimantan Barat,29607,OVO,cancelled,,,JNE
ORD000274,CUST0674,2024-11-13,712101,Banjarmasin,Kalimantan Selatan,31293,OVO,processing,HARBOLNAS22,33899,Anteraja
ORD000275,CUST0545,2023-04-09,605000,Surabaya,Jawa Timur,17648,Transfer Bank,delivered,,,SiCepat
ORD000276,CUST0798,2024-12-19,637000,Yogyakarta,DI Yogyakarta,17090,GoPay,delivered,,,J&T
ORD000277,CUST0278,2023-12-20,153907,Balikpapan,Kalimantan Timur,36263,QRIS,delivered,HARBOLNAS22,45093,JNE
ORD000278,CUST0715,2025-02-27,598000,Malang,Jawa Timur,18161,Transfer Bank,delivered,,,SiCepat
ORD000279,CUST0187,2022-04-01,826000,Surabaya,Jawa Timur,14262,Transfer Bank,delivered,,,SiCepat
ORD000280,CUST0272,2024-10-07,89000,Denpasar,Bali,22579,QRIS,processing,,,J&T
ORD000281,CUST0464,2024-04-22,89000,Banjarmasin,Kalimantan Selatan,31702,Transfer Bank,cancelled,,,Anteraja
ORD000282,CUST0365,2025-01-30,577000,Padang,Sumatera Barat,30035,OVO,delivered,,,Anteraja
ORD000283,CUST0757,2024-07-29,299000,Padang,Sumatera Barat,28255,Transfer Bank,shipped,,,Anteraja
ORD000284,CUST0168,2024-11-01,362766,Banjarmasin,Kalimantan Selatan,34732,Kartu Kredit,cancelled,WEEKEND25,36234,SiCepat
ORD000285,CUST0699,2023-04-07,1522617,Medan,Sumatera Utara,26826,Transfer Bank,delivered,HARBOLNAS22,12383,SiCepat
ORD000286,CUST0026,2025-02-28,805000,Depok,Jawa Barat,10048,Transfer Bank,delivered,,,J&T
ORD000287,CUST0127,2024-04-25,75046,Depok,Jawa Barat,9711,GoPay,delivered,SALE2024,43954,JNE
ORD000288,CUST0795,2023-12-01,349000,Jakarta,DKI Jakarta,8763,OVO,shipped,,,J&T
ORD000289,CUST0361,2024-11-22,363172,Pekanbaru,Riau,25844,Transfer Bank,delivered,MEMBER10,33828,SiCepat
ORD000290,CUST0486,2024-04-26,556000,Yogyakarta,DI Yogyakarta,14058,Transfer Bank,delivered,,,J&T
ORD000291,CUST0399,2024-02-25,402413,Banjarmasin,Kalimantan Selatan,30595,Kartu Kredit,delivered,NEWUSER,46587,JNE
ORD000292,CUST0695,2024-03-23,926000,Balikpapan,Kalimantan Timur,44074,GoPay,processing,,,SiCepat
ORD000293,CUST0135,2022-04-23,496000,Makassar,Sulawesi Selatan,32644,QRIS,delivered,,,SiCepat
ORD000294,CUST0759,2024-12-27,199000,Malang,Jawa Timur,19614,OVO,delivered,,,SiCepat
ORD000295,CUST0633,2025-02-07,678000,Balikpapan,Kalimantan Timur,30807,QRIS,delivered,,,Anteraja
ORD000296,CUST0279,2023-08-09,133599,Surabaya,Jawa Timur,13935,Transfer Bank,shipped,RAMADAN23,24401,JNE
ORD000297,CUST0794,2023-07-22,27796,Pekanbaru,Riau,26699,OVO,delivered,MEMBER10,41204,SiCepat
ORD000298,CUST0047,2023-05-19,79000,Malang,Jawa Timur,15427,QRIS,shipped,,,J&T
ORD000299,CUST0690,2023-07-09,129000,Padang,Sumatera Barat,34985,Transfer Bank,shipped,,,J&T
ORD000300,CUST0190,2022-01-26,179000,Surabaya,Jawa Timur,14077,Transfer Bank,returned,,,SiCepat
ORD000301,CUST0092,2022-02-07,1036000,Bandung,Jawa Barat,13522,QRIS,shipped,,,J&T
ORD000302,CUST0076,2023-08-29,451201,Tangerang,Banten,9654,Kartu Kredit,returned,FLASHSALE,47799,JNE
ORD000303,CUST0544,2024-08-21,338000,Manado,Sulawesi Utara,37773,Transfer Bank,shipped,,,JNE
ORD000304,CUST0392,2023-04-01,257131,Manado,Sulawesi Utara,42435,GoPay,delivered,FLASHSALE,41869,JNE
ORD000305,CUST0388,2023-05-19,597000,Pontianak,Kalimantan Barat,41099,QRIS,delivered,,,SiCepat
ORD000306,CUST0314,2023-11-25,161041,Medan,Sumatera Utara,31568,Transfer Bank,delivered,FLASHSALE,37959,J&T
ORD000307,CUST0708,2025-02-28,11970,Medan,Sumatera Utara,25377,GoPay,delivered,MEMBER10,47030,SiCepat
ORD000308,CUST0437,2024-08-15,129000,Pekanbaru,Riau,32403,OVO,delivered,,,J&T
ORD000309,CUST0608,2023-01-06,89996,Manado,Sulawesi Utara,33804,Transfer Bank,delivered,FLASHSALE,29004,J&T
ORD000310,CUST0538,2024-09-27,955000,Depok,Jawa Barat,11747,OVO,delivered,,,JNE
ORD000311,CUST0300,2024-05-23,1087317,Medan,Sumatera Utara,26195,Kartu Kredit,delivered,HARI BELANJA,28683,JNE
ORD000312,CUST0232,2024-05-29,898000,Bandung,Jawa Barat,10140,GoPay,shipped,,,SiCepat
ORD000313,CUST0620,2024-12-30,979541,Yogyakarta,DI Yogyakarta,17715,OVO,delivered,HARI BELANJA,18459,SiCepat
ORD000314,CUST0063,2024-02-28,349000,Pekanbaru,Riau,22710,GoPay,delivered,,,Anteraja
ORD000315,CUST0380,2023-10-05,51870,Makassar,Sulawesi Selatan,30610,Transfer Bank,delivered,NEWUSER,47130,JNE
ORD000316,CUST0056,2024-03-29,497000,Denpasar,Bali,25828,Transfer Bank,processing,,,JNE
ORD000317,CUST0644,2024-08-31,276604,Medan,Sumatera Utara,32049,QRIS,delivered,MEMBER10,22396,J&T
ORD000318,CUST0266,2024-07-13,483227,Jakarta,DKI Jakarta,8296,Transfer Bank,delivered,NEWUSER,22773,J&T
ORD000319,CUST0318,2023-03-09,798000,Balikpapan,Kalimantan Timur,40748,Transfer Bank,delivered,,,SiCepat
ORD000320,CUST0554,2024-01-18,1426000,Semarang,Jawa Tengah,17334,GoPay,shipped,,,JNE
ORD000321,CUST0499,2023-05-03,49000,Tangerang,Banten,10542,QRIS,delivered,,,SiCepat
ORD000322,CUST0376,2025-01-06,203680,Pontianak,Kalimantan Barat,32592,GoPay,delivered,SALE2024,25320,J&T
ORD000323,CUST0010,2022-03-11,229000,Manado,Sulawesi Utara,33766,Transfer Bank,cancelled,,,JNE
ORD000324,CUST0752,2024-11-29,102674,Palembang,Sumatera Selatan,29475,GoPay,processing,FLASHSALE,26326,J&T
ORD000325,CUST0767,2022-05-21,1378362,Palembang,Sumatera Selatan,22918,Transfer Bank,cancelled,MEMBER10,18638,Anteraja
ORD000326,CUST0048,2022-05-15,49000,Pekanbaru,Riau,31527,Kartu Kredit,processing,,,Anteraja
ORD000327,CUST0678,2024-05-02,229000,Surabaya,Jawa Timur,15599,Kartu Kredit,shipped,,,Anteraja
ORD000328,CUST0105,2024-08-21,208000,Padang,Sumatera Barat,32113,GoPay,delivered,,,JNE
ORD000329,CUST0550,2024-08-05,293751,Depok,Jawa Barat,12843,OVO,delivered,FLASHSALE,35249,Anteraja
ORD000330,CUST0404,2024-05-23,49000,Makassar,Sulawesi Selatan,38308,OVO,delivered,,,JNE
ORD000331,CUST0079,2024-02-05,747000,Pontianak,Kalimantan Barat,28772,Transfer Bank,delivered,,,J&T
ORD000332,CUST0761,2024-11-30,398000,Bandung,Jawa Barat,13722,Kartu Kredit,cancelled,,,J&T
ORD000333,CUST0258,2024-03-20,427193,Yogyakarta,DI Yogyakarta,19261,Transfer Bank,delivered,MEMBER10,19807,JNE
ORD000334,CUST0148,2022-03-13,796980,Surabaya,Jawa Timur,17612,Kartu Kredit,delivered,MEMBER10,39020,SiCepat
ORD000335,CUST0019,2023-09-16,348000,Malang,Jawa Timur,18752,QRIS,delivered,,,J&T
ORD000336,CUST0358,2022-06-07,229000,Bekasi,Jawa Barat,12671,GoPay,shipped,,,Anteraja
ORD000337,CUST0759,2023-04-09,1984180,Malang,Jawa Timur,21547,GoPay,delivered,SALE2024,11820,JNE
ORD000338,CUST0670,2023-12-30,1176000,Bogor,Jawa Barat,14853,Transfer Bank,delivered,,,Anteraja
ORD000339,CUST0412,2023-04-15,252013,Depok,Jawa Barat,10262,OVO,delivered,FLASHSALE,26987,SiCepat
ORD000340,CUST0639,2024-11-22,698000,Bekasi,Jawa Barat,9795,Transfer Bank,shipped,,,JNE
ORD000341,CUST0722,2024-02-27,121721,Jakarta,DKI Jakarta,8724,Kartu Kredit,delivered,FLASHSALE,45279,SiCepat
ORD000342,CUST0158,2024-09-14,79000,Bandung,Jawa Barat,13288,Transfer Bank,delivered,,,SiCepat
ORD000343,CUST0399,2023-05-25,263871,Banjarmasin,Kalimantan Selatan,41710,OVO,delivered,FLASHSALE,44129,J&T
ORD000344,CUST0336,2024-07-21,481674,Jakarta,DKI Jakarta,11873,Kartu Kredit,shipped,SALE2024,17326,SiCepat
ORD000345,CUST0626,2022-07-26,69000,Jakarta,DKI Jakarta,8307,Transfer Bank,delivered,,,SiCepat
ORD000346,CUST0116,2023-08-31,79000,Malang,Jawa Timur,21208,OVO,cancelled,,,Anteraja
ORD000347,CUST0603,2024-10-09,111328,Padang,Sumatera Barat,32631,Transfer Bank,delivered,WEEKEND25,37672,SiCepat
ORD000348,CUST0420,2022-12-24,238748,Makassar,Sulawesi Selatan,30034,Transfer Bank,delivered,RAMADAN23,10252,JNE
ORD000349,CUST0330,2024-06-26,97799,Semarang,Jawa Tengah,14001,Kartu Kredit,cancelled,WEEKEND25,21201,J&T
ORD000350,CUST0676,2024-10-02,328000,Yogyakarta,DI Yogyakarta,16261,GoPay,delivered,,,SiCepat
ORD000351,CUST0514,2024-07-22,249000,Pontianak,Kalimantan Barat,31339,Transfer Bank,delivered,,,Anteraja
ORD000352,CUST0556,2025-02-06,399000,Depok,Jawa Barat,9858,Transfer Bank,delivered,,,Pos Indonesia
ORD000353,CUST0161,2023-04-23,69000,Depok,Jawa Barat,9812,OVO,processing,,,SiCepat
ORD000354,CUST0065,2024-06-23,387000,Jakarta,DKI Jakarta,9663,QRIS,delivered,,,J&T
ORD000355,CUST0552,2024-11-27,737000,Padang,Sumatera Barat,36620,Transfer Bank,delivered,,,SiCepat
ORD000356,CUST0547,2024-09-23,218000,Semarang,Jawa Tengah,17412,GoPay,shipped,,,JNE
ORD000357,CUST0547,2023-03-20,337409,Manado,Sulawesi Utara,33543,Transfer Bank,delivered,WEEKEND25,10591,J&T
ORD000358,CUST0783,2023-05-29,668377,Tangerang,Banten,13979,Transfer Bank,delivered,HARI BELANJA,47623,J&T
ORD000359,CUST0634,2023-01-18,578000,Pekanbaru,Riau,31753,GoPay,shipped,,,J&T
ORD000360,CUST0623,2024-05-04,119000,Manado,Sulawesi Utara,35973,Transfer Bank,delivered,,,Anteraja
ORD000361,CUST0547,2022-07-10,386251,Semarang,Jawa Tengah,16372,Transfer Bank,delivered,HARBOLNAS22,20749,JNE
ORD000362,CUST0409,2022-08-02,1416965,Bekasi,Jawa Barat,11374,OVO,cancelled,NEWUSER,10035,JNE
ORD000363,CUST0570,2024-10-18,321737,Makassar,Sulawesi Selatan,40907,Kartu Kredit,delivered,RAMADAN23,46263,J&T
ORD000364,CUST0356,2023-04-01,449000,Depok,Jawa Barat,12662,Kartu Kredit,cancelled,,,JNE
ORD000365,CUST0413,2022-10-12,212522,Padang,Sumatera Barat,24283,QRIS,returned,HARI BELANJA,45478,J&T
ORD000366,CUST0681,2024-05-14,586954,Surabaya,Jawa Timur,12424,GoPay,delivered,HARBOLNAS22,12046,SiCepat
ORD000367,CUST0116,2024-04-14,229000,Malang,Jawa Timur,19635,Transfer Bank,delivered,,,Anteraja
ORD000368,CUST0045,2023-05-22,980344,Bandung,Jawa Barat,13456,OVO,cancelled,SALE2024,17656,SiCepat
ORD000369,CUST0332,2025-02-28,1969052,Palembang,Sumatera Selatan,27167,QRIS,processing,HARBOLNAS22,26948,JNE
ORD000370,CUST0511,2023-07-10,199000,Pontianak,Kalimantan Barat,39218,Kartu Kredit,delivered,,,JNE
ORD000371,CUST0238,2024-06-01,329000,Medan,Sumatera Utara,26340,QRIS,delivered,,,SiCepat
ORD000372,CUST0611,2022-12-08,1017000,Makassar,Sulawesi Selatan,40787,Transfer Bank,delivered,,,Anteraja
ORD000373,CUST0549,2024-12-08,129829,Bekasi,Jawa Barat,13552,GoPay,shipped,FLASHSALE,19171,J&T
ORD000374,CUST0730,2024-02-13,498000,Padang,Sumatera Barat,32230,GoPay,delivered,,,JNE
ORD000375,CUST0653,2022-05-20,154337,Denpasar,Bali,27343,GoPay,delivered,HARI BELANJA,44663,JNE
ORD000376,CUST0750,2024-12-10,1142541,Bogor,Jawa Barat,13778,Transfer Bank,delivered,HARI BELANJA,43459,SiCepat
ORD000377,CUST0548,2022-04-04,118000,Bekasi,Jawa Barat,12451,Transfer Bank,processing,,,SiCepat
ORD000378,CUST0438,2025-02-17,426945,Surabaya,Jawa Timur,13434,Kartu Kredit,delivered,WEEKEND25,22055,J&T
ORD000379,CUST0324,2024-06-06,753680,Balikpapan,Kalimantan Timur,41329,GoPay,delivered,HARI BELANJA,22320,SiCepat
ORD000380,CUST0300,2023-07-16,422354,Medan,Sumatera Utara,32851,GoPay,delivered,MEMBER10,34646,JNE
ORD000381,CUST0645,2024-05-29,59000,Manado,Sulawesi Utara,41987,OVO,delivered,,,JNE
ORD000382,CUST0492,2023-01-18,957997,Bekasi,Jawa Barat,10341,Transfer Bank,delivered,MEMBER10,40003,J&T
ORD000383,CUST0597,2023-03-18,848740,Tangerang,Banten,13016,GoPay,shipped,HARI BELANJA,48260,J&T
ORD000384,CUST0474,2024-10-22,665457,Bandung,Jawa Barat,11127,Transfer Bank,delivered,MEMBER10,31543,SiCepat
ORD000385,CUST0102,2024-04-14,89000,Makassar,Sulawesi Selatan,44317,Transfer Bank,returned,,,Pos Indonesia
ORD000386,CUST0215,2024-06-25,906000,Banjarmasin,Kalimantan Selatan,36787,Transfer Bank,delivered,,,JNE
ORD000387,CUST0024,2024-10-22,367000,Manado,Sulawesi Utara,42326,Kartu Kredit,processing,,,J&T
ORD000388,CUST0600,2023-06-03,1105691,Pontianak,Kalimantan Barat,38764,GoPay,delivered,WEEKEND25,11309,SiCepat
ORD000389,CUST0765,2024-02-19,654092,Makassar,Sulawesi Selatan,39576,Transfer Bank,delivered,FLASHSALE,32908,Anteraja
ORD000390,CUST0125,2023-07-02,1016000,Manado,Sulawesi Utara,43306,GoPay,processing,,,SiCepat
ORD000391,CUST0212,2023-06-30,833045,Semarang,Jawa Tengah,16349,GoPay,delivered,NEWUSER,13955,J&T
ORD000392,CUST0722,2022-06-18,53714,Jakarta,DKI Jakarta,11579,QRIS,processing,FLASHSALE,35286,J&T
ORD000393,CUST0385,2023-08-19,299000,Surabaya,Jawa Timur,14840,Kartu Kredit,delivered,,,J&T
ORD000394,CUST0246,2023-03-15,304841,Depok,Jawa Barat,10297,GoPay,delivered,SALE2024,44159,SiCepat
ORD000395,CUST0085,2023-05-09,748000,Pontianak,Kalimantan Barat,39547,OVO,delivered,,,Anteraja
ORD000396,CUST0651,2025-02-27,1072334,Pontianak,Kalimantan Barat,34116,QRIS,delivered,WEEKEND25,23666,SiCepat
ORD000397,CUST0433,2022-09-28,936000,Manado,Sulawesi Utara,42383,Transfer Bank,delivered,,,JNE
ORD000398,CUST0589,2024-07-16,458000,Jakarta,DKI Jakarta,10847,Kartu Kredit,cancelled,,,Anteraja
ORD000399,CUST0285,2025-02-25,179000,Bekasi,Jawa Barat,11620,Kartu Kredit,delivered,,,Anteraja
ORD000400,CUST0140,2024-02-15,914000,Bekasi,Jawa Barat,10610,Transfer Bank,returned,,,SiCepat
ORD000401,CUST0036,2023-04-19,572946,Balikpapan,Kalimantan Timur,38564,QRIS,delivered,NEWUSER,24054,JNE
ORD000402,CUST0415,2023-08-15,1097000,Bekasi,Jawa Barat,11056,Transfer Bank,shipped,,,SiCepat
ORD000403,CUST0024,2023-03-13,385717,Makassar,Sulawesi Selatan,34333,Kartu Kredit,returned,RAMADAN23,12283,Anteraja
ORD000404,CUST0742,2024-08-15,531901,Bandung,Jawa Barat,12199,Kartu Kredit,delivered,NEWUSER,46099,JNE
ORD000405,CUST0659,2022-10-16,628000,Palembang,Sumatera Selatan,27071,Transfer Bank,shipped,,,JNE
ORD000406,CUST0155,2024-05-28,1176000,Bogor,Jawa Barat,11676,Transfer Bank,delivered,,,Pos Indonesia
ORD000407,CUST0177,2023-02-18,614325,Surabaya,Jawa Timur,12290,Transfer Bank,delivered,SALE2024,13675,J&T
ORD000408,CUST0156,2024-01-20,249000,Manado,Sulawesi Utara,44983,Transfer Bank,cancelled,,,J&T
ORD000409,CUST0557,2024-01-11,212832,Tangerang,Banten,13955,GoPay,delivered,HARI BELANJA,24168,J&T
ORD000410,CUST0631,2023-04-25,428000,Medan,Sumatera Utara,35720,GoPay,delivered,,,JNE
ORD000411,CUST0671,2023-03-06,1004939,Malang,Jawa Timur,20588,Kartu Kredit,delivered,RAMADAN23,41061,Anteraja
ORD000412,CUST0007,2023-05-08,185566,Medan,Sumatera Utara,27370,Kartu Kredit,processing,SALE2024,32434,JNE
ORD000413,CUST0186,2023-10-09,179000,Semarang,Jawa Tengah,13162,QRIS,cancelled,,,SiCepat
ORD000414,CUST0486,2024-07-20,499503,Yogyakarta,DI Yogyakarta,18524,Transfer Bank,shipped,HARI BELANJA,49497,J&T
ORD000415,CUST0308,2024-01-22,88051,Denpasar,Bali,25651,Kartu Kredit,delivered,RAMADAN23,30949,J&T
ORD000416,CUST0550,2024-02-06,828000,Balikpapan,Kalimantan Timur,44431,GoPay,processing,,,JNE
ORD000417,CUST0527,2024-03-07,102002,Malang,Jawa Timur,14481,QRIS,delivered,RAMADAN23,46998,JNE
ORD000418,CUST0113,2024-08-10,258000,Palembang,Sumatera Selatan,31293,Transfer Bank,delivered,,,JNE
ORD000419,CUST0207,2023-12-21,89000,Surabaya,Jawa Timur,13616,Kartu Kredit,returned,,,JNE
ORD000420,CUST0041,2024-02-08,998000,Manado,Sulawesi Utara,40647,GoPay,delivered,,,JNE
ORD000421,CUST0504,2024-12-05,62569,Tangerang,Banten,11693,Transfer Bank,delivered,MEMBER10,36431,JNE
ORD000422,CUST0465,2023-02-20,229000,Surabaya,Jawa Timur,16228,GoPay,processing,,,J&T
ORD000423,CUST0024,2024-02-13,199000,Makassar,Sulawesi Selatan,42146,OVO,processing,,,JNE
ORD000424,CUST0545,2025-02-24,298000,Balikpapan,Kalimantan Timur,30732,GoPay,delivered,,,SiCepat
ORD000425,CUST0561,2023-05-13,658793,Yogyakarta,DI Yogyakarta,13415,Transfer Bank,delivered,NEWUSER,39207,SiCepat
ORD000426,CUST0085,2025-01-11,318000,Pontianak,Kalimantan Barat,37898,OVO,delivered,,,JNE
ORD000427,CUST0681,2022-06-07,192496,Surabaya,Jawa Timur,13959,Transfer Bank,delivered,MEMBER10,36504,J&T
ORD000428,CUST0443,2023-12-02,414358,Depok,Jawa Barat,13509,Transfer Bank,cancelled,NEWUSER,43642,SiCepat
ORD000429,CUST0458,2024-05-31,149000,Depok,Jawa Barat,12203,Transfer Bank,delivered,,,J&T
ORD000430,CUST0479,2023-06-21,552299,Bogor,Jawa Barat,12552,Transfer Bank,cancelled,RAMADAN23,46701,J&T
ORD000431,CUST0143,2024-06-04,328000,Medan,Sumatera Utara,36249,GoPay,delivered,,,JNE
ORD000432,CUST0408,2022-01-02,349000,Denpasar,Bali,22832,Transfer Bank,delivered,,,J&T
ORD000433,CUST0470,2022-02-24,1086000,Yogyakarta,DI Yogyakarta,14642,QRIS,delivered,,,SiCepat
ORD000434,CUST0733,2023-08-24,478000,Makassar,Sulawesi Selatan,42311,GoPay,returned,,,SiCepat
ORD000435,CUST0671,2023-03-15,175568,Malang,Jawa Timur,15792,Kartu Kredit,delivered,HARI BELANJA,23432,SiCepat
ORD000436,CUST0750,2023-03-09,234990,Bogor,Jawa Barat,14573,QRIS,delivered,HARI BELANJA,22010,Pos Indonesia
ORD000437,CUST0404,2023-01-17,700211,Makassar,Sulawesi Selatan,36853,OVO,delivered,HARI BELANJA,36789,J&T
ORD000438,CUST0559,2023-05-26,355560,Bogor,Jawa Barat,13877,GoPay,delivered,RAMADAN23,43440,JNE
ORD000439,CUST0311,2024-08-10,178000,Makassar,Sulawesi Selatan,33855,GoPay,delivered,,,JNE
ORD000440,CUST0561,2023-02-05,278886,Yogyakarta,DI Yogyakarta,19476,OVO,processing,WEEKEND25,28114,SiCepat
ORD000441,CUST0290,2024-02-25,448000,Palembang,Sumatera Selatan,32986,OVO,delivered,,,JNE
ORD000442,CUST0240,2023-06-22,787000,Yogyakarta,DI Yogyakarta,15355,GoPay,cancelled,,,SiCepat
ORD000443,CUST0415,2023-01-12,329000,Medan,Sumatera Utara,25716,Transfer Bank,delivered,,,Anteraja
ORD000444,CUST0254,2024-02-23,268000,Balikpapan,Kalimantan Timur,35094,OVO,returned,,,J&T
ORD000445,CUST0518,2023-01-07,628000,Manado,Sulawesi Utara,43450,Transfer Bank,delivered,,,J&T
ORD000446,CUST0215,2023-08-27,698000,Banjarmasin,Kalimantan Selatan,29752,Kartu Kredit,delivered,,,JNE
ORD000447,CUST0776,2023-03-25,347383,Tangerang,Banten,9417,OVO,delivered,FLASHSALE,10617,J&T
ORD000448,CUST0644,2022-04-15,577000,Medan,Sumatera Utara,30532,GoPay,shipped,,,JNE
ORD000449,CUST0779,2022-04-15,187959,Medan,Sumatera Utara,31807,Transfer Bank,delivered,NEWUSER,49041,SiCepat
ORD000450,CUST0777,2024-07-09,258000,Medan,Sumatera Utara,37695,Transfer Bank,delivered,,,J&T
ORD000451,CUST0109,2024-01-06,215276,Malang,Jawa Timur,18481,Transfer Bank,shipped,MEMBER10,22724,J&T
ORD000452,CUST0787,2022-07-31,686695,Tangerang,Banten,9995,GoPay,delivered,HARI BELANJA,11305,Pos Indonesia
ORD000453,CUST0399,2024-11-22,526000,Banjarmasin,Kalimantan Selatan,35158,OVO,delivered,,,J&T
ORD000454,CUST0149,2023-01-16,628000,Semarang,Jawa Tengah,13618,GoPay,returned,,,Pos Indonesia
ORD000455,CUST0116,2024-04-19,129000,Malang,Jawa Timur,18438,Kartu Kredit,delivered,,,JNE
