item_id,order_id,product_id,quantity,unit_price_idr,subtotal_idr
ITM000557,ORD000335,PRD006,1,119000,119000
ITM000558,ORD000335,PRD192,1,229000,229000
ITM000559,ORD000336,PRD108,1,229000,229000
ITM000560,ORD000337,PRD291,1,499000,499000
ITM000561,ORD000337,PRD079,2,499000,998000
ITM000562,ORD000337,PRD009,1,499000,499000
ITM000563,ORD000338,PRD211,1,329000,329000
ITM000564,ORD000338,PRD112,1,249000,249000
ITM000565,ORD000338,PRD022,2,299000,598000
ITM000566,ORD000339,PRD093,1,279000,279000
ITM000567,ORD000340,PRD021,1,549000,549000
ITM000568,ORD000340,PRD023,1,149000,149000
ITM000569,ORD000341,PRD191,1,49000,49000
ITM000570,ORD000341,PRD152,2,59000,118000
ITM000571,ORD000342,PRD168,1,79000,79000
ITM000572,ORD000343,PRD258,1,129000,129000
ITM000573,ORD000343,PRD255,1,179000,179000
ITM000574,ORD000344,PRD223,1,499000,499000
ITM000575,ORD000345,PRD084,1,69000,69000
ITM000576,ORD000346,PRD229,1,79000,79000
ITM000577,ORD000347,PRD282,1,149000,149000
ITM000578,ORD000348,PRD173,1,249000,249000
ITM000579,ORD000349,PRD182,1,119000,119000
ITM000580,ORD000350,PRD125,1,279000,279000
ITM000581,ORD000350,PRD117,1,49000,49000
ITM000582,ORD000351,PRD173,1,249000,249000
ITM000583,ORD000352,PRD039,1,399000,399000
ITM000584,ORD000353,PRD096,1,69000,69000
ITM000585,ORD000354,PRD217,2,129000,258000
ITM000586,ORD000354,PRD190,1,129000,129000
ITM000587,ORD000355,PRD060,1,549000,549000
ITM000588,ORD000355,PRD236,1,59000,59000
ITM000589,ORD000355,PRD258,1,129000,129000
ITM000590,ORD000356,PRD078,1,99000,99000
ITM000591,ORD000356,PRD201,1,119000,119000
ITM000592,ORD000357,PRD290,1,279000,279000
ITM000593,ORD000357,PRD084,1,69000,69000
ITM000594,ORD000358,PRD211,1,329000,329000
ITM000595,ORD000358,PRD217,3,129000,387000
ITM000596,ORD000359,PRD293,1,249000,249000
ITM000597,ORD000359,PRD146,1,329000,329000
ITM000598,ORD000360,PRD205,1,119000,119000
ITM000599,ORD000361,PRD264,2,79000,158000
ITM000600,ORD000361,PRD202,1,249000,249000
ITM000601,ORD000362,PRD139,2,599000,1198000
ITM000602,ORD000362,PRD274,1,229000,229000
ITM000603,ORD000363,PRD283,1,249000,249000
ITM000604,ORD000363,PRD122,1,119000,119000
ITM000605,ORD000364,PRD177,1,449000,449000
ITM000606,ORD000365,PRD134,2,129000,258000
ITM000607,ORD000366,PRD061,1,599000,599000
ITM000608,ORD000367,PRD130,1,229000,229000
ITM000609,ORD000368,PRD155,2,499000,998000
ITM000610,ORD000369,PRD064,1,449000,449000
ITM000611,ORD000369,PRD005,2,599000,1198000
ITM000612,ORD000369,PRD170,1,349000,349000
ITM000613,ORD000370,PRD088,1,199000,199000
ITM000614,ORD000371,PRD086,1,329000,329000
ITM000615,ORD000372,PRD242,1,449000,449000
ITM000616,ORD000372,PRD122,1,119000,119000
ITM000617,ORD000372,PRD074,1,449000,449000
ITM000618,ORD000373,PRD300,1,149000,149000
ITM000619,ORD000374,PRD173,2,249000,498000
ITM000620,ORD000375,PRD110,1,199000,199000
ITM000621,ORD000376,PRD236,1,59000,59000
ITM000622,ORD000376,PRD103,2,499000,998000
ITM000623,ORD000376,PRD134,1,129000,129000
ITM000624,ORD000377,PRD267,2,59000,118000
ITM000625,ORD000378,PRD279,1,449000,449000
ITM000626,ORD000379,PRD116,1,299000,299000
ITM000627,ORD000379,PRD248,1,299000,299000
ITM000628,ORD000379,PRD263,2,89000,178000
ITM000629,ORD000380,PRD034,1,279000,279000
ITM000630,ORD000380,PRD159,2,89000,178000
ITM000631,ORD000381,PRD025,1,59000,59000
ITM000632,ORD000382,PRD149,1,549000,549000
ITM000633,ORD000382,PRD148,1,449000,449000
ITM000634,ORD000383,PRD266,2,299000,598000
ITM000635,ORD000383,PRD057,1,299000,299000
ITM000636,ORD000384,PRD232,1,49000,49000
ITM000637,ORD000384,PRD042,1,449000,449000
ITM000638,ORD000384,PRD237,1,199000,199000
ITM000639,ORD000385,PRD094,1,89000,89000
ITM000640,ORD000386,PRD252,1,49000,49000
ITM000641,ORD000386,PRD276,2,329000,658000
ITM000642,ORD000386,PRD041,1,199000,199000
ITM000643,ORD000387,PRD190,1,129000,129000
ITM000644,ORD000387,PRD162,2,119000,238000
ITM000645,ORD000388,PRD238,2,499000,998000
ITM000646,ORD000388,PRD007,1,119000,119000
ITM000647,ORD000389,PRD294,3,229000,687000
ITM000648,ORD000390,PRD063,1,89000,89000
ITM000649,ORD000390,PRD022,2,299000,598000
ITM000650,ORD000390,PRD146,1,329000,329000
ITM000651,ORD000391,PRD041,1,199000,199000
ITM000652,ORD000391,PRD112,1,249000,249000
ITM000653,ORD000391,PRD179,1,399000,399000
ITM000654,ORD000392,PRD150,1,89000,89000
ITM000655,ORD000393,PRD022,1,299000,299000
ITM000656,ORD000394,PRD003,1,349000,349000
ITM000657,ORD000395,PRD237,1,199000,199000
ITM000658,ORD000395,PRD166,1,549000,549000
ITM000659,ORD000396,PRD070,3,349000,1047000
ITM000660,ORD000396,PRD252,1,49000,49000
ITM000661,ORD000397,PRD118,2,349000,698000
ITM000662,ORD000397,PRD163,2,119000,238000
ITM000663,ORD000398,PRD002,1,329000,329000
ITM000664,ORD000398,PRD292,1,129000,129000
ITM000665,ORD000399,PRD169,1,179000,179000
ITM000666,ORD000400,PRD062,2,129000,258000
ITM000667,ORD000400,PRD055,2,129000,258000
ITM000668,ORD000400,PRD197,2,199000,398000
ITM000669,ORD000401,PRD184,3,199000,597000
ITM000670,ORD000402,PRD058,1,299000,299000
ITM000671,ORD000402,PRD179,2,399000,798000
ITM000672,ORD000403,PRD088,2,199000,398000
ITM000673,ORD000404,PRD140,1,179000,179000
ITM000674,ORD000404,PRD052,1,399000,399000
ITM000675,ORD000405,PRD279,1,449000,449000
ITM000676,ORD000405,PRD239,1,179000,179000
ITM000677,ORD000406,PRD074,1,449000,449000
ITM000678,ORD000406,PRD095,2,89000,178000
ITM000679,ORD000406,PRD149,1,549000,549000
ITM000680,ORD000407,PRD111,1,449000,449000
ITM000681,ORD000407,PRD026,1,179000,179000
ITM000682,ORD000408,PRD293,1,249000,249000
ITM000683,ORD000409,PRD289,3,79000,237000
ITM000684,ORD000410,PRD195,1,149000,149000
ITM000685,ORD000410,PRD290,1,279000,279000
ITM000686,ORD000411,PRD209,3,249000,747000
ITM000687,ORD000411,PRD058,1,299000,299000
ITM000688,ORD000412,PRD068,1,129000,129000
ITM000689,ORD000412,PRD095,1,89000,89000
ITM000690,ORD000413,PRD140,1,179000,179000
ITM000691,ORD000414,PRD067,1,549000,549000
ITM000692,ORD000415,PRD019,1,119000,119000
ITM000693,ORD000416,PRD275,1,329000,329000
ITM000694,ORD000416,PRD212,1,499000,499000
ITM000695,ORD000417,PRD013,1,149000,149000
ITM000696,ORD000418,PRD271,2,129000,258000
ITM000697,ORD000419,PRD224,1,89000,89000
ITM000698,ORD000420,PRD005,1,599000,599000
ITM000699,ORD000420,PRD087,1,399000,399000
ITM000700,ORD000421,PRD010,1,99000,99000
ITM000701,ORD000422,PRD130,1,229000,229000
ITM000702,ORD000423,PRD234,1,199000,199000
ITM000703,ORD000424,PRD043,2,149000,298000
ITM000704,ORD000425,PRD142,1,199000,199000
ITM000705,ORD000425,PRD113,1,499000,499000
ITM000706,ORD000426,PRD294,1,229000,229000
ITM000707,ORD000426,PRD159,1,89000,89000
ITM000708,ORD000427,PRD295,1,229000,229000
ITM000709,ORD000428,PRD277,1,129000,129000
ITM000710,ORD000428,PRD047,1,329000,329000
ITM000711,ORD000429,PRD135,1,149000,149000
ITM000712,ORD000430,PRD005,1,599000,599000
ITM000713,ORD000431,PRD168,1,79000,79000
ITM000714,ORD000431,PRD178,1,249000,249000
ITM000715,ORD000432,PRD066,1,349000,349000
ITM000716,ORD000433,PRD219,1,229000,229000
ITM000717,ORD000433,PRD036,1,299000,299000
ITM000718,ORD000433,PRD180,2,279000,558000
ITM000719,ORD000434,PRD133,1,399000,399000
ITM000720,ORD000434,PRD160,1,79000,79000
ITM000721,ORD000435,PRD046,1,199000,199000
ITM000722,ORD000436,PRD084,2,69000,138000
ITM000723,ORD000436,PRD163,1,119000,119000
ITM000724,ORD000437,PRD205,2,119000,238000
ITM000725,ORD000437,PRD079,1,499000,499000
ITM000726,ORD000438,PRD107,1,399000,399000
ITM000727,ORD000439,PRD215,2,89000,178000
ITM000728,ORD000440,PRD084,1,69000,69000
ITM000729,ORD000440,PRD183,2,119000,238000
ITM000730,ORD000441,PRD272,1,249000,249000
ITM000731,ORD000441,PRD076,1,199000,199000
ITM000732,ORD000442,PRD271,1,129000,129000
ITM000733,ORD000442,PRD265,2,329000,658000
ITM000734,ORD000443,PRD143,1,329000,329000
ITM000735,ORD000444,PRD123,1,89000,89000
ITM000736,ORD000444,PRD255,1,179000,179000
ITM000737,ORD000445,PRD026,1,179000,179000
ITM000738,ORD000445,PRD042,1,449000,449000
ITM000739,ORD000446,PRD285,1,499000,499000
ITM000740,ORD000446,PRD213,1,199000,199000
ITM000741,ORD000447,PRD239,2,179000,358000
ITM000742,ORD000448,PRD286,1,49000,49000
ITM000743,ORD000448,PRD271,1,129000,129000
ITM000744,ORD000448,PRD228,1,399000,399000
ITM000745,ORD000449,PRD241,3,79000,237000
ITM000746,ORD000450,PRD230,2,129000,258000
ITM000747,ORD000451,PRD239,1,179000,179000
ITM000748,ORD000451,PRD257,1,59000,59000
ITM000749,ORD000452,PRD196,1,449000,449000
ITM000750,ORD000452,PRD283,1,249000,249000
ITM000751,ORD000453,PRD187,1,49000,49000
ITM000752,ORD000453,PRD073,1,79000,79000
ITM000753,ORD000453,PRD046,2,199000,398000
ITM000754,ORD000454,PRD133,1,399000,399000
ITM000755,ORD000454,PRD081,1,229000,229000
ITM000756,ORD000455,PRD055,1,129000,129000
ITM000757,ORD000456,PRD282,1,149000,149000
ITM000758,ORD000456,PRD199,1,69000,69000
ITM000759,ORD000457,PRD142,1,199000,199000
ITM000760,ORD000457,PRD256,2,49000,98000
ITM000761,ORD000458,PRD230,2,129000,258000
ITM000762,ORD000459,PRD237,1,199000,199000
ITM000763,ORD000459,PRD083,1,49000,49000
ITM000764,ORD000460,PRD014,1,449000,449000
ITM000765,ORD000461,PRD111,1,449000,449000
ITM000766,ORD000461,PRD051,1,399000,399000
ITM000767,ORD000462,PRD289,1,79000,79000
ITM000768,ORD000463,PRD006,1,119000,119000
ITM000769,ORD000464,PRD206,1,59000,59000
ITM000770,ORD000464,PRD244,1,49000,49000
ITM000771,ORD000465,PRD135,1,149000,149000
ITM000772,ORD000466,PRD014,1,449000,449000
ITM000773,ORD000467,PRD132,2,229000,458000
ITM000774,ORD000468,PRD040,1,449000,449000
ITM000775,ORD000469,PRD106,1,99000,99000
ITM000776,ORD000470,PRD062,3,129000,387000
ITM000777,ORD000471,PRD017,1,149000,149000
ITM000778,ORD000471,PRD192,1,229000,229000
ITM000779,ORD000472,PRD282,3,149000,447000
ITM000780,ORD000472,PRD008,2,549000,1098000
ITM000781,ORD000472,PRD049,1,99000,99000
ITM000782,ORD000473,PRD042,2,449000,898000
ITM000783,ORD000473,PRD205,1,119000,119000
ITM000784,ORD000474,PRD193,2,179000,358000
ITM000785,ORD000474,PRD296,2,149000,298000
ITM000786,ORD000474,PRD115,1,399000,399000
ITM000787,ORD000475,PRD167,1,149000,149000
ITM000788,ORD000475,PRD134,2,129000,258000
ITM000789,ORD000476,PRD253,1,399000,399000
ITM000790,ORD000476,PRD093,1,279000,279000
ITM000791,ORD000477,PRD221,1,119000,119000
ITM000792,ORD000478,PRD192,1,229000,229000
ITM000793,ORD000479,PRD023,1,149000,149000
ITM000794,ORD000480,PRD122,1,119000,119000
ITM000795,ORD000480,PRD017,1,149000,149000
ITM000796,ORD000480,PRD144,1,59000,59000
ITM000797,ORD000481,PRD170,2,349000,698000
ITM000798,ORD000481,PRD177,1,449000,449000
ITM000799,ORD000482,PRD284,1,399000,399000
ITM000800,ORD000482,PRD287,2,449000,898000
ITM000801,ORD000483,PRD276,1,329000,329000
ITM000802,ORD000484,PRD297,1,349000,349000
ITM000803,ORD000485,PRD206,1,59000,59000
ITM000804,ORD000485,PRD102,1,59000,59000
ITM000805,ORD000485,PRD039,1,399000,399000
ITM000806,ORD000486,PRD068,1,129000,129000
ITM000807,ORD000487,PRD078,1,99000,99000
ITM000808,ORD000488,PRD082,1,229000,229000
ITM000809,ORD000489,PRD182,1,119000,119000
ITM000810,ORD000489,PRD006,1,119000,119000
ITM000811,ORD000489,PRD163,2,119000,238000
ITM000812,ORD000490,PRD192,1,229000,229000
ITM000813,ORD000490,PRD129,1,79000,79000
ITM000814,ORD000490,PRD068,1,129000,129000
ITM000815,ORD000491,PRD155,1,499000,499000
ITM000816,ORD000491,PRD278,1,499000,499000
ITM000817,ORD000491,PRD248,1,299000,299000
ITM000818,ORD000492,PRD030,1,199000,199000
ITM000819,ORD000492,PRD085,1,129000,129000
ITM000820,ORD000492,PRD175,1,279000,279000
ITM000821,ORD000493,PRD088,1,199000,199000
ITM000822,ORD000493,PRD165,1,129000,129000
ITM000823,ORD000494,PRD111,2,449000,898000
ITM000824,ORD000495,PRD055,1,129000,129000
ITM000825,ORD000496,PRD047,2,329000,658000
ITM000826,ORD000496,PRD087,1,399000,399000
ITM000827,ORD000497,PRD069,1,229000,229000
ITM000828,ORD000498,PRD044,1,279000,279000
ITM000829,ORD000499,PRD215,2,89000,178000
ITM000830,ORD000499,PRD011,1,149000,149000
ITM000831,ORD000500,PRD067,1,549000,549000
ITM000832,ORD000500,PRD201,1,119000,119000
ITM000833,ORD000500,PRD145,2,229000,458000
ITM000834,ORD000501,PRD102,2,59000,118000
ITM000835,ORD000502,PRD060,1,549000,549000
ITM000836,ORD000502,PRD101,1,279000,279000
ITM000837,ORD000503,PRD150,1,89000,89000
ITM000838,ORD000504,PRD254,1,299000,299000
ITM000839,ORD000505,PRD255,1,179000,179000
ITM000840,ORD000506,PRD275,1,329000,329000
ITM000841,ORD000507,PRD002,1,329000,329000
ITM000842,ORD000507,PRD174,2,69000,138000
ITM000843,ORD000508,PRD017,1,149000,149000
ITM000844,ORD000509,PRD142,1,199000,199000
ITM000845,ORD000509,PRD109,1,599000,599000
ITM000846,ORD000510,PRD035,2,399000,798000
ITM000847,ORD000510,PRD189,1,399000,399000
ITM000848,ORD000510,PRD153,1,179000,179000
ITM000849,ORD000511,PRD172,1,59000,59000
ITM000850,ORD000511,PRD021,1,549000,549000
ITM000851,ORD000512,PRD228,2,399000,798000
ITM000852,ORD000512,PRD137,1,119000,119000
ITM000853,ORD000513,PRD070,1,349000,349000
ITM000854,ORD000513,PRD094,1,89000,89000
ITM000855,ORD000514,PRD112,1,249000,249000
ITM000856,ORD000515,PRD258,1,129000,129000
ITM000857,ORD000515,PRD247,2,179000,358000
ITM000858,ORD000515,PRD205,2,119000,238000
ITM000859,ORD000516,PRD288,2,99000,198000
ITM000860,ORD000516,PRD217,2,129000,258000
ITM000861,ORD000517,PRD296,1,149000,149000
ITM000862,ORD000517,PRD008,2,549000,1098000
ITM000863,ORD000518,PRD215,3,89000,267000
ITM000864,ORD000518,PRD166,2,549000,1098000
ITM000865,ORD000519,PRD150,1,89000,89000
ITM000866,ORD000520,PRD215,1,89000,89000
ITM000867,ORD000520,PRD231,1,179000,179000
ITM000868,ORD000521,PRD143,2,329000,658000
ITM000869,ORD000521,PRD126,1,279000,279000
ITM000870,ORD000522,PRD193,3,179000,537000
ITM000871,ORD000523,PRD073,1,79000,79000
ITM000872,ORD000523,PRD262,1,99000,99000
ITM000873,ORD000524,PRD263,1,89000,89000
ITM000874,ORD000525,PRD270,1,349000,349000
ITM000875,ORD000525,PRD168,1,79000,79000
ITM000876,ORD000525,PRD016,1,89000,89000
ITM000877,ORD000526,PRD058,1,299000,299000
ITM000878,ORD000527,PRD123,1,89000,89000
ITM000879,ORD000527,PRD062,2,129000,258000
ITM000880,ORD000527,PRD234,1,199000,199000
ITM000881,ORD000528,PRD172,1,59000,59000
ITM000882,ORD000528,PRD268,2,599000,1198000
ITM000883,ORD000529,PRD111,1,449000,449000
ITM000884,ORD000529,PRD209,2,249000,498000
ITM000885,ORD000529,PRD010,1,99000,99000
ITM000886,ORD000530,PRD068,2,129000,258000
ITM000887,ORD000531,PRD273,2,179000,358000
ITM000888,ORD000531,PRD226,2,449000,898000
ITM000889,ORD000532,PRD256,1,49000,49000
ITM000890,ORD000533,PRD209,1,249000,249000
ITM000891,ORD000533,PRD146,1,329000,329000
ITM000892,ORD000533,PRD300,1,149000,149000
ITM000893,ORD000534,PRD289,1,79000,79000
ITM000894,ORD000534,PRD066,1,349000,349000
ITM000895,ORD000534,PRD006,3,119000,357000
ITM000896,ORD000535,PRD080,1,329000,329000
ITM000897,ORD000535,PRD281,1,149000,149000
ITM000898,ORD000536,PRD155,1,499000,499000
ITM000899,ORD000537,PRD044,3,279000,837000
ITM000900,ORD000537,PRD080,1,329000,329000
ITM000901,ORD000538,PRD157,1,69000,69000
ITM000902,ORD000539,PRD165,2,129000,258000
ITM000903,ORD000539,PRD078,2,99000,198000
ITM000904,ORD000540,PRD070,1,349000,349000
ITM000905,ORD000540,PRD152,3,59000,177000
ITM000906,ORD000540,PRD006,1,119000,119000
ITM000907,ORD000541,PRD206,1,59000,59000
ITM000908,ORD000542,PRD126,1,279000,279000
ITM000909,ORD000542,PRD002,1,329000,329000
ITM000910,ORD000543,PRD127,2,199000,398000
ITM000911,ORD000544,PRD255,1,179000,179000
ITM000912,ORD000545,PRD171,2,129000,258000
ITM000913,ORD000546,PRD151,1,249000,249000
ITM000914,ORD000546,PRD159,1,89000,89000
ITM000915,ORD000547,PRD003,1,349000,349000
ITM000916,ORD000547,PRD241,2,79000,158000
ITM000917,ORD000547,PRD212,1,499000,499000
ITM000918,ORD000548,PRD178,1,249000,249000
ITM000919,ORD000548,PRD041,1,199000,199000
ITM000920,ORD000548,PRD138,1,79000,79000
ITM000921,ORD000549,PRD232,1,49000,49000
ITM000922,ORD000550,PRD026,1,179000,179000
ITM000923,ORD000551,PRD280,1,229000,229000
ITM000924,ORD000551,PRD077,2,329000,658000
ITM000925,ORD000552,PRD143,1,329000,329000
ITM000926,ORD000553,PRD196,1,449000,449000
ITM000927,ORD000553,PRD145,1,229000,229000
ITM000928,ORD000553,PRD224,1,89000,89000
ITM000929,ORD000554,PRD222,1,179000,179000
ITM000930,ORD000555,PRD145,1,229000,229000
ITM000931,ORD000555,PRD114,1,199000,199000
ITM000932,ORD000556,PRD205,1,119000,119000
ITM000933,ORD000557,PRD116,1,299000,299000
ITM000934,ORD000558,PRD071,1,99000,99000
ITM000935,ORD000558,PRD101,1,279000,279000
ITM000936,ORD000558,PRD041,1,199000,199000
ITM000937,ORD000559,PRD296,2,149000,298000
ITM000938,ORD000559,PRD193,1,179000,179000
ITM000939,ORD000560,PRD111,2,449000,898000
ITM000940,ORD000561,PRD272,2,249000,498000
ITM000941,ORD000562,PRD122,1,119000,119000
ITM000942,ORD000563,PRD058,1,299000,299000
ITM000943,ORD000564,PRD253,1,399000,399000
ITM000944,ORD000564,PRD152,1,59000,59000
ITM000945,ORD000565,PRD288,1,99000,99000
ITM000946,ORD000565,PRD062,1,129000,129000
ITM000947,ORD000566,PRD064,1,449000,449000
ITM000948,ORD000567,PRD016,1,89000,89000
ITM000949,ORD000567,PRD230,1,129000,129000
ITM000950,ORD000568,PRD192,3,229000,687000
ITM000951,ORD000569,PRD270,1,349000,349000
ITM000952,ORD000570,PRD188,1,69000,69000
ITM000953,ORD000570,PRD110,1,199000,199000
ITM000954,ORD000570,PRD050,2,89000,178000
ITM000955,ORD000571,PRD223,2,499000,998000
ITM000956,ORD000571,PRD154,1,119000,119000
ITM000957,ORD000572,PRD004,1,199000,199000
ITM000958,ORD000573,PRD052,1,399000,399000
ITM000959,ORD000573,PRD289,1,79000,79000
ITM000960,ORD000573,PRD096,1,69000,69000
ITM000961,ORD000574,PRD021,1,549000,549000
ITM000962,ORD000575,PRD225,1,399000,399000
ITM000963,ORD000576,PRD001,1,599000,599000
ITM000964,ORD000577,PRD269,2,329000,658000
ITM000965,ORD000577,PRD077,1,329000,329000
ITM000966,ORD000578,PRD292,1,129000,129000
ITM000967,ORD000579,PRD080,1,329000,329000
ITM000968,ORD000580,PRD260,1,79000,79000
ITM000969,ORD000581,PRD161,1,179000,179000
ITM000970,ORD000582,PRD254,1,299000,299000
ITM000971,ORD000583,PRD221,2,119000,238000
ITM000972,ORD000583,PRD082,1,229000,229000
ITM000973,ORD000583,PRD008,1,549000,549000
ITM000974,ORD000584,PRD249,1,449000,449000
ITM000975,ORD000585,PRD132,1,229000,229000
ITM000976,ORD000585,PRD260,1,79000,79000
ITM000977,ORD000586,PRD066,1,349000,349000
ITM000978,ORD000587,PRD054,1,549000,549000
ITM000979,ORD000587,PRD169,1,179000,179000
ITM000980,ORD000588,PRD156,1,99000,99000
ITM000981,ORD000588,PRD255,2,179000,358000
ITM000982,ORD000589,PRD066,1,349000,349000
ITM000983,ORD000590,PRD103,1,499000,499000
ITM000984,ORD000591,PRD220,1,329000,329000
ITM000985,ORD000592,PRD104,1,229000,229000
ITM000986,ORD000593,PRD260,1,79000,79000
ITM000987,ORD000594,PRD004,1,199000,199000
ITM000988,ORD000595,PRD131,1,99000,99000
ITM000989,ORD000596,PRD209,2,249000,498000
ITM000990,ORD000597,PRD210,2,249000,498000
ITM000991,ORD000597,PRD100,1,79000,79000
ITM000992,ORD000597,PRD024,2,149000,298000
ITM000993,ORD000598,PRD143,1,329000,329000
ITM000994,ORD000599,PRD250,2,149000,298000
ITM000995,ORD000599,PRD070,1,349000,349000
ITM000996,ORD000600,PRD194,1,119000,119000
ITM000997,ORD000600,PRD252,1,49000,49000
ITM000998,ORD000601,PRD281,1,149000,149000
ITM000999,ORD000601,PRD024,3,149000,447000
ITM001000,ORD000602,PRD267,1,59000,59000
ITM001001,ORD000603,PRD224,1,89000,89000
ITM001002,ORD000604,PRD067,2,549000,1098000
ITM001003,ORD000604,PRD164,1,49000,49000
ITM001004,ORD000605,PRD281,1,149000,149000
ITM001005,ORD000606,PRD197,1,199000,199000
ITM001006,ORD000606,PRD207,1,199000,199000
ITM001007,ORD000607,PRD257,1,59000,59000
ITM001008,ORD000608,PRD121,1,89000,89000
ITM001009,ORD000608,PRD069,1,229000,229000
ITM001010,ORD000608,PRD236,1,59000,59000
ITM001011,ORD000609,PRD220,2,329000,658000
ITM001012,ORD000609,PRD162,2,119000,238000
ITM001013,ORD000610,PRD228,1,399000,399000
ITM001014,ORD000611,PRD299,1,399000,399000
ITM001015,ORD000612,PRD108,1,229000,229000
ITM001016,ORD000612,PRD259,1,599000,599000
ITM001017,ORD000613,PRD093,2,279000,558000
ITM001018,ORD000613,PRD059,2,399000,798000
ITM001019,ORD000614,PRD268,2,599000,1198000
ITM001020,ORD000614,PRD199,2,69000,138000
ITM001021,ORD000615,PRD233,1,49000,49000
ITM001022,ORD000616,PRD156,1,99000,99000
ITM001023,ORD000617,PRD116,1,299000,299000
ITM001024,ORD000617,PRD098,1,299000,299000
ITM001025,ORD000618,PRD163,1,119000,119000
ITM001026,ORD000618,PRD226,1,449000,449000
ITM001027,ORD000618,PRD017,1,149000,149000
ITM001028,ORD000619,PRD054,1,549000,549000
ITM001029,ORD000619,PRD040,1,449000,449000
ITM001030,ORD000620,PRD206,1,59000,59000
ITM001031,ORD000621,PRD231,1,179000,179000
